held_out,arm,target,pds
k562,linear_k50_r1+cis,PRMT7,0.5608856088560885
k562,linear_k50_r1+cis,PRNP,0.36900369003690037
k562,linear_k50_r1+cis,PSKH1,0.33579335793357934
k562,linear_k50_r1+cis,PTMS,0.4981549815498155
k562,linear_k50_r1+cis,PTOV1,0.5645756457564576
k562,linear_k50_r1+cis,PYCR1,0.5129151291512914
k562,linear_k50_r1+cis,R3HCC1L,0.6162361623616236
k562,linear_k50_r1+cis,RAB5A,0.06642066420664205
k562,linear_k50_r1+cis,RABEP2,0.05166051660516602
k562,linear_k50_r1+cis,RBM18,0.992619926199262
k562,linear_k50_r1+cis,RBM26,0.8191881918819188
k562,linear_k50_r1+cis,RBM4B,0.46125461254612543
k562,linear_k50_r1+cis,RBM5,0.8191881918819188
k562,linear_k50_r1+cis,RC3H2,0.3911439114391144
k562,linear_k50_r1+cis,REV1,0.5940959409594095
k562,linear_k50_r1+cis,RFK,0.8634686346863468
k562,linear_k50_r1+cis,RNF10,0.16605166051660514
k562,linear_k50_r1+cis,RNF141,0.19188191881918815
k562,linear_k50_r1+cis,RNF2,0.6088560885608856
k562,linear_k50_r1+cis,RSRC1,0.3911439114391144
k562,linear_k50_r1+cis,S100A11,0.6863468634686347
k562,linear_k50_r1+cis,SAP30L,0.4649446494464945
k562,linear_k50_r1+cis,SCAF8,0.6420664206642066
k562,linear_k50_r1+cis,SFXN4,0.7896678966789668
k562,linear_k50_r1+cis,SH2D3A,0.08118081180811809
k562,linear_k50_r1+cis,SHPRH,0.9003690036900369
k562,linear_k50_r1+cis,SIN3B,0.9520295202952029
k562,linear_k50_r1+cis,SLC25A13,0.14760147601476015
k562,linear_k50_r1+cis,SLC39A1,0.3579335793357934
k562,linear_k50_r1+cis,SLIRP,0.41697416974169743
k562,linear_k50_r1+cis,SMARCA5,0.940959409594096
k562,linear_k50_r1+cis,SMARCC2,0.7785977859778598
k562,linear_k50_r1+cis,SMYD2,0.2952029520295203
k562,linear_k50_r1+cis,SND1,0.7749077490774907
k562,linear_k50_r1+cis,SNRK,0.96309963099631
k562,linear_k50_r1+cis,SNX4,0.12915129151291516
k562,linear_k50_r1+cis,SRSF5,0.7306273062730627
k562,linear_k50_r1+cis,SSR4,0.915129151291513
k562,linear_k50_r1+cis,STAT6,0.959409594095941
k562,linear_k50_r1+cis,STK3,0.5461254612546125
k562,linear_k50_r1+cis,STT3A,0.8560885608856088
k562,linear_k50_r1+cis,SUPT7L,0.8634686346863468
k562,linear_k50_r1+cis,SYVN1,0.022140221402214055
k562,linear_k50_r1+cis,TAF15,0.5535055350553506
k562,linear_k50_r1+cis,TARBP2,0.30996309963099633
k562,linear_k50_r1+cis,TBC1D13,0.11439114391143912
k562,linear_k50_r1+cis,TBCK,1.0
k562,linear_k50_r1+cis,TEAD4,0.36900369003690037
k562,linear_k50_r1+cis,TEX2,0.14022140221402213
k562,linear_k50_r1+cis,TFCP2,0.07011070110701112
k562,linear_k50_r1+cis,THAP3,0.12915129151291516
k562,linear_k50_r1+cis,THAP7,0.16605166051660514
k562,linear_k50_r1+cis,TIMM17B,0.2841328413284133
k562,linear_k50_r1+cis,TIMM50,0.4723247232472325
k562,linear_k50_r1+cis,TMCO6,0.39852398523985244
k562,linear_k50_r1+cis,TMED3,0.45018450184501846
k562,linear_k50_r1+cis,TMEM147,0.8856088560885609
k562,linear_k50_r1+cis,TMEM186,0.4391143911439115
k562,linear_k50_r1+cis,TMEM209,0.33579335793357934
k562,linear_k50_r1+cis,TMEM41B,0.26199261992619927
k562,linear_k50_r1+cis,TMF1,0.1439114391143912
k562,linear_k50_r1+cis,TRAPPC6A,0.7047970479704797
k562,linear_k50_r1+cis,TRIB3,0.19926199261992616
k562,linear_k50_r1+cis,TRIM35,0.3911439114391144
k562,linear_k50_r1+cis,TRIP4,0.8745387453874539
k562,linear_k50_r1+cis,TRMT1,0.2656826568265682
k562,linear_k50_r1+cis,TRPC4AP,0.8081180811808117
k562,linear_k50_r1+cis,TWF2,0.25461254612546125
k562,linear_k50_r1+cis,UNK,0.7785977859778598
k562,linear_k50_r1+cis,UPF3B,0.6494464944649446
k562,linear_k50_r1+cis,UROS,0.955719557195572
k562,linear_k50_r1+cis,USP28,0.6051660516605166
k562,linear_k50_r1+cis,VAPB,0.5387453874538746
k562,linear_k50_r1+cis,VIM,0.08856088560885611
k562,linear_k50_r1+cis,WBP4,0.0073800738007380184
k562,linear_k50_r1+cis,YIPF6,0.6309963099630996
k562,linear_k50_r1+cis,ZBTB34,0.21033210332103325
k562,linear_k50_r1+cis,ZBTB41,0.6752767527675276
k562,linear_k50_r1+cis,ZBTB48,0.3025830258302583
k562,linear_k50_r1+cis,ZC3HAV1,0.19188191881918815
k562,linear_k50_r1+cis,ZDHHC12,0.8450184501845018
k562,linear_k50_r1+cis,ZDHHC4,0.4095940959409594
k562,linear_k50_r1+cis,ZFP62,0.6752767527675276
k562,linear_k50_r1+cis,ZHX3,0.7084870848708487
k562,linear_k50_r1+cis,ZKSCAN1,0.5018450184501845
k562,linear_k50_r1+cis,ZKSCAN2,0.07749077490774903
k562,linear_k50_r1+cis,ZKSCAN3,0.35424354243542433
k562,linear_k50_r1+cis,ZNF16,0.9188191881918819
k562,linear_k50_r1+cis,ZNF174,0.7749077490774907
k562,linear_k50_r1+cis,ZNF219,0.9261992619926199
k562,linear_k50_r1+cis,ZNF22,0.2878228782287823
k562,linear_k50_r1+cis,ZNF25,0.7453874538745388
k562,linear_k50_r1+cis,ZNF251,0.15498154981549817
k562,linear_k50_r1+cis,ZNF280C,0.1254612546125461
k562,linear_k50_r1+cis,ZNF282,0.02583025830258301
k562,linear_k50_r1+cis,ZNF32,0.41328413284132837
k562,linear_k50_r1+cis,ZNF324,0.988929889298893
k562,linear_k50_r1+cis,ZNF397,0.9188191881918819
k562,linear_k50_r1+cis,ZNF410,0.8265682656826568
k562,linear_k50_r1+cis,ZNF444,0.8487084870848709
k562,linear_k50_r1+cis,ZNF462,0.8081180811808117
k562,linear_k50_r1+cis,ZNF496,0.7785977859778598
k562,linear_k50_r1+cis,ZNF507,0.35424354243542433
k562,linear_k50_r1+cis,ZNF514,0.3837638376383764
k562,linear_k50_r1+cis,ZNF526,0.21033210332103325
k562,linear_k50_r1+cis,ZNF530,0.2656826568265682
k562,linear_k50_r1+cis,ZNF543,0.929889298892989
k562,linear_k50_r1+cis,ZNF627,0.2878228782287823
k562,linear_k50_r1+cis,ZNF628,0.6605166051660516
k562,linear_k50_r1+cis,ZNF641,0.09594095940959413
k562,linear_k50_r1+cis,ZNF670,0.7675276752767528
k562,linear_k50_r1+cis,ZNF714,0.6826568265682658
k562,linear_k50_r1+cis,ZNF740,0.8745387453874539
k562,linear_k50_r1+cis,ZNF768,0.49446494464944646
k562,linear_k50_r1+cis,ZNF777,0.03321033210332103
k562,linear_k50_r1+cis,ZNF783,0.22140221402214022
k562,linear_k50_r1+cis,ZNF784,0.36162361623616235
k562,linear_k50_r1+cis,ZNF786,0.8376383763837638
k562,linear_k50_r1+cis,ZNF821,0.2841328413284133
k562,linear_k50_r1+cis,ZRANB3,0.8634686346863468
k562,linear_k50_r10,ACLY,0.9520295202952029
k562,linear_k50_r10,ADNP,0.8782287822878229
k562,linear_k50_r10,AGO1,0.8081180811808117
k562,linear_k50_r10,AKAP1,0.39852398523985244
k562,linear_k50_r10,AKIRIN1,0.8523985239852399
k562,linear_k50_r10,AKT2,0.5535055350553506
k562,linear_k50_r10,ALG12,0.6236162361623616
k562,linear_k50_r10,ANKRD52,0.35424354243542433
k562,linear_k50_r10,ANKZF1,0.38745387453874536
k562,linear_k50_r10,ANP32B,0.47601476014760147
k562,linear_k50_r10,AP2A2,0.4649446494464945
k562,linear_k50_r10,API5,0.19188191881918815
k562,linear_k50_r10,ARL14EP,0.2841328413284133
k562,linear_k50_r10,ASCC2,0.46863468634686345
k562,linear_k50_r10,BCKDK,0.014760147601476037
k562,linear_k50_r10,BCL6,0.43173431734317347
k562,linear_k50_r10,BCL7C,0.044280442804428
k562,linear_k50_r10,BRD1,0.6014760147601477
k562,linear_k50_r10,BRPF1,0.933579335793358
k562,linear_k50_r10,C5orf22,0.7601476014760148
k562,linear_k50_r10,CAND1,0.5756457564575646
k562,linear_k50_r10,CARM1,0.9114391143911439
k562,linear_k50_r10,CAT,0.12915129151291516
k562,linear_k50_r10,CCDC112,0.3210332103321033
k562,linear_k50_r10,CDK8,0.22878228782287824
k562,linear_k50_r10,CHD3,0.047970479704797064
k562,linear_k50_r10,CHD6,0.996309963099631
k562,linear_k50_r10,CHKB,0.940959409594096
k562,linear_k50_r10,CLCN6,0.8634686346863468
k562,linear_k50_r10,COIL,0.4280442804428044
k562,linear_k50_r10,COMMD8,0.1254612546125461
k562,linear_k50_r10,COQ10B,0.974169741697417
k562,linear_k50_r10,CSNK2A1,0.5461254612546125
k562,linear_k50_r10,CYTH2,0.7158671586715868
k562,linear_k50_r10,DBF4B,0.03690036900369009
k562,linear_k50_r10,DBN1,0.8523985239852399
k562,linear_k50_r10,DCAF16,0.16605166051660514
k562,linear_k50_r10,DCP2,0.985239852398524
k562,linear_k50_r10,DDHD1,0.7195571955719557
k562,linear_k50_r10,DEAF1,0.34317343173431736
k562,linear_k50_r10,DEK,0.7306273062730627
k562,linear_k50_r10,DHRS1,0.3726937269372693
k562,linear_k50_r10,DHX35,0.5535055350553506
k562,linear_k50_r10,DLAT,0.6420664206642066
k562,linear_k50_r10,DMTF1,0.3284132841328413
k562,linear_k50_r10,DNTTIP1,0.08856088560885611
k562,linear_k50_r10,DRG2,0.7859778597785978
k562,linear_k50_r10,DTNBP1,0.1697416974169742
k562,linear_k50_r10,DVL3,0.22509225092250917
k562,linear_k50_r10,E2F1,0.988929889298893
k562,linear_k50_r10,E2F4,0.4206642066420664
k562,linear_k50_r10,EAPP,0.22878228782287824
k562,linear_k50_r10,EEF1A2,0.4464944649446494
k562,linear_k50_r10,ELK1,0.3136531365313653
k562,linear_k50_r10,EPC2,0.5350553505535056
k562,linear_k50_r10,EPM2AIP1,0.9040590405904059
k562,linear_k50_r10,EZH2,0.6789667896678967
k562,linear_k50_r10,FAM120A,0.7490774907749078
k562,linear_k50_r10,FCGRT,0.9520295202952029
k562,linear_k50_r10,FHL3,0.5202952029520296
k562,linear_k50_r10,FOXN2,0.4280442804428044
k562,linear_k50_r10,FOXO4,0.6420664206642066
k562,linear_k50_r10,FUBP3,0.2324723247232472
k562,linear_k50_r10,FXYD5,0.14022140221402213
k562,linear_k50_r10,FZD2,0.6346863468634687
k562,linear_k50_r10,GIGYF2,0.8708487084870848
k562,linear_k50_r10,GLI3,0.18450184501845024
k562,linear_k50_r10,GLYR1,0.8782287822878229
k562,linear_k50_r10,GMEB2,0.5313653136531366
k562,linear_k50_r10,GPATCH8,0.1881918819188192
k562,linear_k50_r10,GRAMD1A,0.6568265682656826
k562,linear_k50_r10,GTF2IRD1,0.6531365313653137
k562,linear_k50_r10,HDAC1,0.7785977859778598
k562,linear_k50_r10,HDAC8,0.0073800738007380184
k562,linear_k50_r10,HMGN3,0.38007380073800734
k562,linear_k50_r10,HMGN4,0.12915129151291516
k562,linear_k50_r10,HMGXB3,0.29151291512915134
k562,linear_k50_r10,HOMEZ,0.07749077490774903
k562,linear_k50_r10,HSBP1,0.9446494464944649
k562,linear_k50_r10,HSP90AB1,0.5313653136531366
k562,linear_k50_r10,IFI27L2,0.14760147601476015
k562,linear_k50_r10,IFNAR2,0.8007380073800738
k562,linear_k50_r10,IFNGR2,0.5977859778597786
k562,linear_k50_r10,IL10RB,0.5793357933579335
k562,linear_k50_r10,IREB2,0.26199261992619927
k562,linear_k50_r10,KDM5A,0.7416974169741697
k562,linear_k50_r10,KHDRBS1,0.3579335793357934
k562,linear_k50_r10,KHSRP,0.8007380073800738
k562,linear_k50_r10,KIF2A,0.36900369003690037
k562,linear_k50_r10,KMT2A,0.6863468634686347
k562,linear_k50_r10,LDLR,0.6199261992619927
k562,linear_k50_r10,LENG1,0.18450184501845024
k562,linear_k50_r10,LMAN1,0.08487084870848705
k562,linear_k50_r10,LMBRD2,0.7343173431734318
k562,linear_k50_r10,LPCAT3,0.24723247232472323
k562,linear_k50_r10,MAN2A1,0.30996309963099633
k562,linear_k50_r10,MAP2K2,0.2398523985239852
k562,linear_k50_r10,MAPK12,0.5387453874538746
k562,linear_k50_r10,MARCKSL1,0.05535055350553508
k562,linear_k50_r10,MBD4,0.20664206642066418
k562,linear_k50_r10,MED13,0.981549815498155
k562,linear_k50_r10,MED15,0.7084870848708487
k562,linear_k50_r10,MED25,0.5571955719557196
k562,linear_k50_r10,MLLT10,0.4649446494464945
k562,linear_k50_r10,MSANTD4,0.8819188191881919
k562,linear_k50_r10,MSI2,0.7601476014760148
k562,linear_k50_r10,MTA1,0.011070110701106972
k562,linear_k50_r10,MTF1,0.26199261992619927
k562,linear_k50_r10,MTHFSD,0.4206642066420664
k562,linear_k50_r10,MTM1,0.20295202952029523
k562,linear_k50_r10,MYD88,0.1070110701107011
k562,linear_k50_r10,MYPOP,0.8228782287822878
k562,linear_k50_r10,MYRF,0.1881918819188192
k562,linear_k50_r10,NABP2,0.0
k562,linear_k50_r10,NAIF1,0.7675276752767528
k562,linear_k50_r10,NCLN,0.6568265682656826
k562,linear_k50_r10,NFE2L1,0.09594095940959413
k562,linear_k50_r10,NGLY1,0.959409594095941
k562,linear_k50_r10,NIPAL3,0.36900369003690037
k562,linear_k50_r10,NIPSNAP3A,0.48708487084870844
k562,linear_k50_r10,NT5DC1,0.4095940959409594
k562,linear_k50_r10,NUP37,0.059040590405904037
k562,linear_k50_r10,PAN2,0.2767527675276753
k562,linear_k50_r10,PAPOLA,0.992619926199262
k562,linear_k50_r10,PATL1,0.9225092250922509
k562,linear_k50_r10,PCGF1,0.17712177121771222
k562,linear_k50_r10,PCGF6,0.5387453874538746
k562,linear_k50_r10,PDCD4,0.8118081180811808
k562,linear_k50_r10,PDE6D,0.09963099630996308
k562,linear_k50_r10,PDK1,0.5461254612546125
k562,linear_k50_r10,PGLS,0.040590405904059046
k562,linear_k50_r10,PHF19,0.30996309963099633
k562,linear_k50_r10,PHF23,0.43173431734317347
k562,linear_k50_r10,PHF8,0.8560885608856088
k562,linear_k50_r10,PI4KB,0.06642066420664205
k562,linear_k50_r10,PIM2,0.5977859778597786
k562,linear_k50_r10,PIN1,0.15867158671586712
k562,linear_k50_r10,PINK1,0.41328413284132837
k562,linear_k50_r10,PKN3,0.8597785977859779
k562,linear_k50_r10,PLAGL2,0.5682656826568266
k562,linear_k50_r10,PLCG1,0.12915129151291516
k562,linear_k50_r10,PNP,0.20295202952029523
k562,linear_k50_r10,POLD4,1.0
k562,linear_k50_r10,POR,0.3505535055350554
k562,linear_k50_r10,PPIF,0.7232472324723247
k562,linear_k50_r10,PPIP5K2,0.8856088560885609
k562,linear_k50_r10,PQBP1,0.9704797047970479
k562,linear_k50_r10,PRDX3,0.03690036900369009
k562,linear_k50_r10,PRKAB2,0.46863468634686345
k562,linear_k50_r10,PRKACA,0.9077490774907749
k562,linear_k50_r10,PRMT2,0.5018450184501845
k562,linear_k50_r10,PRMT6,0.8413284132841329
k562,linear_k50_r10,PRMT7,0.5940959409594095
k562,linear_k50_r10,PRNP,0.36900369003690037
k562,linear_k50_r10,PSKH1,0.3025830258302583
k562,linear_k50_r10,PTMS,0.4391143911439115
k562,linear_k50_r10,PTOV1,0.6014760147601477
k562,linear_k50_r10,PYCR1,0.5608856088560885
k562,linear_k50_r10,R3HCC1L,0.7195571955719557
k562,linear_k50_r10,RAB5A,0.05535055350553508
k562,linear_k50_r10,RABEP2,0.022140221402214055
k562,linear_k50_r10,RBM18,0.8339483394833949
k562,linear_k50_r10,RBM26,0.8228782287822878
k562,linear_k50_r10,RBM4B,0.48708487084870844
k562,linear_k50_r10,RBM5,0.7933579335793358
k562,linear_k50_r10,RC3H2,0.49446494464944646
k562,linear_k50_r10,REV1,0.6346863468634687
k562,linear_k50_r10,RFK,0.9446494464944649
k562,linear_k50_r10,RNF10,0.14760147601476015
k562,linear_k50_r10,RNF141,0.30627306273062727
k562,linear_k50_r10,RNF2,0.6273062730627306
k562,linear_k50_r10,RSRC1,0.36162361623616235
k562,linear_k50_r10,S100A11,0.6014760147601477
k562,linear_k50_r10,SAP30L,0.3948339483394834
k562,linear_k50_r10,SCAF8,0.6974169741697417
k562,linear_k50_r10,SFXN4,0.7896678966789668
k562,linear_k50_r10,SH2D3A,0.08118081180811809
k562,linear_k50_r10,SHPRH,0.9003690036900369
k562,linear_k50_r10,SIN3B,0.959409594095941
k562,linear_k50_r10,SLC25A13,0.1254612546125461
k562,linear_k50_r10,SLC39A1,0.3321033210332104
k562,linear_k50_r10,SLIRP,0.30627306273062727
k562,linear_k50_r10,SMARCA5,0.933579335793358
k562,linear_k50_r10,SMARCC2,0.7306273062730627
k562,linear_k50_r10,SMYD2,0.25461254612546125
k562,linear_k50_r10,SND1,0.7195571955719557
k562,linear_k50_r10,SNRK,0.966789667896679
k562,linear_k50_r10,SNX4,0.1439114391143912
k562,linear_k50_r10,SRSF5,0.7638376383763837
k562,linear_k50_r10,SSR4,0.5830258302583026
k562,linear_k50_r10,STAT6,0.9188191881918819
k562,linear_k50_r10,STK3,0.5239852398523985
k562,linear_k50_r10,STT3A,0.8302583025830258
k562,linear_k50_r10,SUPT7L,0.7601476014760148
k562,linear_k50_r10,SYVN1,0.01845018450184499
k562,linear_k50_r10,TAF15,0.5202952029520296
k562,linear_k50_r10,TARBP2,0.28044280442804426
k562,linear_k50_r10,TBC1D13,0.11439114391143912
k562,linear_k50_r10,TBCK,0.4354243542435424
k562,linear_k50_r10,TEAD4,0.3763837638376384
k562,linear_k50_r10,TEX2,0.14022140221402213
k562,linear_k50_r10,TFCP2,0.06642066420664205
k562,linear_k50_r10,THAP3,0.12177121771217714
k562,linear_k50_r10,THAP7,0.16605166051660514
k562,linear_k50_r10,TIMM17B,0.29151291512915134
k562,linear_k50_r10,TIMM50,0.4649446494464945
k562,linear_k50_r10,TMCO6,0.39852398523985244
k562,linear_k50_r10,TMED3,0.4391143911439115
k562,linear_k50_r10,TMEM147,0.9040590405904059
k562,linear_k50_r10,TMEM186,0.49446494464944646
k562,linear_k50_r10,TMEM209,0.33579335793357934
k562,linear_k50_r10,TMEM41B,0.5682656826568266
k562,linear_k50_r10,TMF1,0.22140221402214022
k562,linear_k50_r10,TRAPPC6A,0.6346863468634687
k562,linear_k50_r10,TRIB3,0.08118081180811809
k562,linear_k50_r10,TRIM35,0.3911439114391144
k562,linear_k50_r10,TRIP4,0.6457564575645757
k562,linear_k50_r10,TRMT1,0.2324723247232472
k562,linear_k50_r10,TRPC4AP,0.8228782287822878
k562,linear_k50_r10,TWF2,0.24354243542435428
k562,linear_k50_r10,UNK,0.7896678966789668
k562,linear_k50_r10,UPF3B,0.7121771217712177
k562,linear_k50_r10,UROS,0.4833948339483395
k562,linear_k50_r10,USP28,0.5830258302583026
k562,linear_k50_r10,VAPB,0.6309963099630996
k562,linear_k50_r10,VIM,0.44280442804428044
k562,linear_k50_r10,WBP4,0.0036900369003689537
k562,linear_k50_r10,YIPF6,0.6199261992619927
k562,linear_k50_r10,ZBTB34,0.21033210332103325
k562,linear_k50_r10,ZBTB41,0.6014760147601477
k562,linear_k50_r10,ZBTB48,0.27306273062730624
k562,linear_k50_r10,ZC3HAV1,0.29151291512915134
k562,linear_k50_r10,ZDHHC12,0.8487084870848709
k562,linear_k50_r10,ZDHHC4,0.5424354243542435
k562,linear_k50_r10,ZFP62,0.6752767527675276
k562,linear_k50_r10,ZHX3,0.7011070110701108
k562,linear_k50_r10,ZKSCAN1,0.46863468634686345
k562,linear_k50_r10,ZKSCAN2,0.07749077490774903
k562,linear_k50_r10,ZKSCAN3,0.35424354243542433
k562,linear_k50_r10,ZNF16,0.9188191881918819
k562,linear_k50_r10,ZNF174,0.7749077490774907
k562,linear_k50_r10,ZNF219,0.9261992619926199
k562,linear_k50_r10,ZNF22,0.29889298892988925
k562,linear_k50_r10,ZNF25,0.7453874538745388
k562,linear_k50_r10,ZNF251,0.15498154981549817
k562,linear_k50_r10,ZNF280C,0.1254612546125461
k562,linear_k50_r10,ZNF282,0.029520295202952074
k562,linear_k50_r10,ZNF32,0.5793357933579335
k562,linear_k50_r10,ZNF324,0.988929889298893
k562,linear_k50_r10,ZNF397,0.8966789667896679
k562,linear_k50_r10,ZNF410,0.7970479704797048
k562,linear_k50_r10,ZNF444,0.8634686346863468
k562,linear_k50_r10,ZNF462,0.8081180811808117
k562,linear_k50_r10,ZNF496,0.7712177121771218
k562,linear_k50_r10,ZNF507,0.3726937269372693
k562,linear_k50_r10,ZNF514,0.1697416974169742
k562,linear_k50_r10,ZNF526,0.21771217712177127
k562,linear_k50_r10,ZNF530,0.2656826568265682
k562,linear_k50_r10,ZNF543,0.929889298892989
k562,linear_k50_r10,ZNF627,0.3394833948339483
k562,linear_k50_r10,ZNF628,0.6605166051660516
k562,linear_k50_r10,ZNF641,0.09594095940959413
k562,linear_k50_r10,ZNF670,0.7490774907749078
k562,linear_k50_r10,ZNF714,0.4981549815498155
k562,linear_k50_r10,ZNF740,0.8856088560885609
k562,linear_k50_r10,ZNF768,0.49446494464944646
k562,linear_k50_r10,ZNF777,0.02583025830258301
k562,linear_k50_r10,ZNF783,0.22140221402214022
k562,linear_k50_r10,ZNF784,0.3948339483394834
k562,linear_k50_r10,ZNF786,0.8376383763837638
k562,linear_k50_r10,ZNF821,0.2841328413284133
k562,linear_k50_r10,ZRANB3,0.6900369003690037
k562,linear_k50_r10+cis,ACLY,0.9520295202952029
k562,linear_k50_r10+cis,ADNP,0.8782287822878229
k562,linear_k50_r10+cis,AGO1,0.8081180811808117
k562,linear_k50_r10+cis,AKAP1,0.39852398523985244
k562,linear_k50_r10+cis,AKIRIN1,0.8523985239852399
k562,linear_k50_r10+cis,AKT2,0.5535055350553506
k562,linear_k50_r10+cis,ALG12,0.8302583025830258
k562,linear_k50_r10+cis,ANKRD52,0.35424354243542433
k562,linear_k50_r10+cis,ANKZF1,0.992619926199262
k562,linear_k50_r10+cis,ANP32B,0.47601476014760147
k562,linear_k50_r10+cis,AP2A2,0.4649446494464945
k562,linear_k50_r10+cis,API5,0.19188191881918815
k562,linear_k50_r10+cis,ARL14EP,0.2841328413284133
k562,linear_k50_r10+cis,ASCC2,0.46863468634686345
k562,linear_k50_r10+cis,BCKDK,0.014760147601476037
k562,linear_k50_r10+cis,BCL6,0.43173431734317347
k562,linear_k50_r10+cis,BCL7C,0.044280442804428
k562,linear_k50_r10+cis,BRD1,0.6014760147601477
k562,linear_k50_r10+cis,BRPF1,0.933579335793358
k562,linear_k50_r10+cis,C5orf22,1.0
k562,linear_k50_r10+cis,CAND1,0.5756457564575646
k562,linear_k50_r10+cis,CARM1,0.9114391143911439
k562,linear_k50_r10+cis,CAT,0.12915129151291516
k562,linear_k50_r10+cis,CCDC112,0.3210332103321033
k562,linear_k50_r10+cis,CDK8,0.22878228782287824
k562,linear_k50_r10+cis,CHD3,0.15498154981549817
k562,linear_k50_r10+cis,CHD6,0.996309963099631
k562,linear_k50_r10+cis,CHKB,0.940959409594096
k562,linear_k50_r10+cis,CLCN6,0.8782287822878229
k562,linear_k50_r10+cis,COIL,0.4280442804428044
k562,linear_k50_r10+cis,COMMD8,0.1254612546125461
k562,linear_k50_r10+cis,COQ10B,0.974169741697417
k562,linear_k50_r10+cis,CSNK2A1,0.5461254612546125
k562,linear_k50_r10+cis,CYTH2,0.7158671586715868
k562,linear_k50_r10+cis,DBF4B,0.03690036900369009
k562,linear_k50_r10+cis,DBN1,0.8523985239852399
k562,linear_k50_r10+cis,DCAF16,0.7896678966789668
k562,linear_k50_r10+cis,DCP2,0.985239852398524
k562,linear_k50_r10+cis,DDHD1,0.7195571955719557
k562,linear_k50_r10+cis,DEAF1,0.34317343173431736
k562,linear_k50_r10+cis,DEK,0.7306273062730627
k562,linear_k50_r10+cis,DHRS1,0.6014760147601477
k562,linear_k50_r10+cis,DHX35,0.5535055350553506
k562,linear_k50_r10+cis,DLAT,0.6420664206642066
k562,linear_k50_r10+cis,DMTF1,0.3284132841328413
k562,linear_k50_r10+cis,DNTTIP1,0.08856088560885611
k562,linear_k50_r10+cis,DRG2,0.7859778597785978
k562,linear_k50_r10+cis,DTNBP1,0.1697416974169742
k562,linear_k50_r10+cis,DVL3,0.22509225092250917
k562,linear_k50_r10+cis,E2F1,0.988929889298893
k562,linear_k50_r10+cis,E2F4,0.4206642066420664
k562,linear_k50_r10+cis,EAPP,0.22878228782287824
k562,linear_k50_r10+cis,EEF1A2,0.4464944649446494
k562,linear_k50_r10+cis,ELK1,0.3136531365313653
k562,linear_k50_r10+cis,EPC2,0.5350553505535056
k562,linear_k50_r10+cis,EPM2AIP1,1.0
k562,linear_k50_r10+cis,EZH2,0.6789667896678967
k562,linear_k50_r10+cis,FAM120A,0.929889298892989
k562,linear_k50_r10+cis,FCGRT,0.9520295202952029
k562,linear_k50_r10+cis,FHL3,0.5424354243542435
k562,linear_k50_r10+cis,FOXN2,0.4280442804428044
k562,linear_k50_r10+cis,FOXO4,0.6420664206642066
k562,linear_k50_r10+cis,FUBP3,0.2324723247232472
k562,linear_k50_r10+cis,FXYD5,0.14022140221402213
k562,linear_k50_r10+cis,FZD2,0.6346863468634687
k562,linear_k50_r10+cis,GIGYF2,0.8708487084870848
k562,linear_k50_r10+cis,GLI3,0.18450184501845024
k562,linear_k50_r10+cis,GLYR1,0.929889298892989
k562,linear_k50_r10+cis,GMEB2,0.5313653136531366
k562,linear_k50_r10+cis,GPATCH8,0.1881918819188192
k562,linear_k50_r10+cis,GRAMD1A,0.6568265682656826
k562,linear_k50_r10+cis,GTF2IRD1,0.6531365313653137
k562,linear_k50_r10+cis,HDAC1,0.7785977859778598
k562,linear_k50_r10+cis,HDAC8,0.0073800738007380184
k562,linear_k50_r10+cis,HMGN3,0.38007380073800734
k562,linear_k50_r10+cis,HMGN4,0.12915129151291516
k562,linear_k50_r10+cis,HMGXB3,0.29151291512915134
